axis_id,layer,train_accuracy,test_accuracy,test_ci_low,test_ci_high,random_null_mean,permutation_null_mean,permutation_p,permutation_q_bh,axis_norm,score
congenital_cardiac_vs_other_congenital_ccs,33,0.8497023809523809,0.6145833333333334,0.5208333333333334,0.7083333333333334,0.52945,0.50100625,0.0308,0.07533812949640288,23.353515625,0.0851333333333334
diabetes_complication_status_ccs,0,0.6507936507936508,0.5,0.2777777777777778,0.7222222222222222,0.5032444444444444,0.5000555555555555,0.9724,0.9924378698224853,6.622090816497803,-0.003244444444444383
diabetes_complication_status_ccs,1,0.7142857142857143,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.5034555555555555,0.49998888888888887,0.0006,0.005368421052631579,8.915237426757812,0.16321111111111108
diabetes_complication_status_ccs,2,0.5873015873015873,0.7222222222222222,0.5,0.8888888888888888,0.5202888888888889,0.4996555555555556,0.0016,0.009714285714285715,20.645376205444336,0.2019333333333333
diabetes_complication_status_ccs,3,0.5714285714285714,0.6111111111111112,0.3888888888888889,0.8333333333333334,0.5179777777777778,0.4997777777777777,0.0674,0.14058895705521474,24.518054962158203,0.0931333333333334
diabetes_complication_status_ccs,4,0.5476190476190477,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.5295555555555556,0.4997888888888889,0.0174,0.047327999999999995,34.57218551635742,0.13711111111111107
diabetes_complication_status_ccs,5,0.5079365079365079,0.5,0.2777777777777778,0.7222222222222222,0.5204777777777778,0.5001,0.9444,0.9924378698224853,41.3477897644043,-0.020477777777777817
diabetes_complication_status_ccs,6,0.5714285714285714,0.5,0.2777777777777778,0.7222222222222222,0.5202555555555555,0.5001777777777777,0.71,0.8560283687943262,46.22980880737305,-0.02025555555555547
diabetes_complication_status_ccs,7,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.8333333333333334,0.5074666666666666,0.4978333333333333,0.1024,0.18718279569892474,50.092674255371094,0.10364444444444454
diabetes_complication_status_ccs,8,0.5634920634920635,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.5080888888888889,0.5001555555555556,0.9738,0.9924378698224853,47.248226165771484,-0.0636444444444445
diabetes_complication_status_ccs,9,0.5079365079365079,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.496988888888889,0.4983333333333333,0.9126,0.9924378698224853,83.67135620117188,-0.05254444444444456
diabetes_complication_status_ccs,10,0.5317460317460317,0.5,0.2777777777777778,0.7222222222222222,0.4926,0.5011222222222221,0.7048,0.8560283687943262,76.02405548095703,0.007400000000000018
diabetes_complication_status_ccs,11,0.5,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5036333333333333,0.4999,0.4324,0.590425702811245,126.69291687011719,0.051922222222222314
diabetes_complication_status_ccs,12,0.5396825396825397,0.6111111111111112,0.3888888888888889,0.8333333333333334,0.5225222222222222,0.5004111111111111,0.1196,0.21290052356020944,185.91476440429688,0.08858888888888894
diabetes_complication_status_ccs,13,0.5555555555555556,0.5,0.2777777777777778,0.7222222222222222,0.5089777777777778,0.5000222222222223,0.982,0.9924378698224853,159.37432861328125,-0.008977777777777751
diabetes_complication_status_ccs,14,0.6587301587301587,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5077555555555555,0.4996,0.4058,0.5637061224489797,152.0620880126953,0.047800000000000065
diabetes_complication_status_ccs,15,0.5476190476190477,0.3888888888888889,0.16666666666666666,0.6111111111111112,0.4876,0.5015222222222223,0.9222,0.9924378698224853,312.195556640625,-0.09871111111111108
diabetes_complication_status_ccs,16,0.5714285714285714,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.4924333333333334,0.4996666666666667,0.804,0.9316462585034013,378.1907043457031,-0.04798888888888897
diabetes_complication_status_ccs,17,0.5158730158730159,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5015555555555555,0.5000888888888889,0.2438,0.38375925925925924,355.69818115234375,0.05400000000000005
